年月,国,国名,当月輸出金額,累計輸出金額,当月輸入金額,累計輸入金額
202011,'548,レユニオン（仏）,69178,1162585,3040,110454
202011,'549,ジンバブエ,110556,1466954,414403,3167421
202011,'550,ナミビア,253646,2137274,38370,1207402
202011,'551,南アフリカ共和国,14126433,157931742,57301371,549569246
202011,'552,レソト,70381,875331,1249,22583
202011,'553,マラウイ,150609,2202903,140855,991041
202011,'554,ザンビア,299245,3531679,69022,1922925
202011,'555,ボツワナ,157242,1710542,214265,1250252
202011,'556,エスワティニ,74735,1575373,15507,151542
202011,'558,コモロ,70486,191686,900,17340
202011,'559,エリトリア,802,144886,-,5390
202011,'560,南スーダン,72304,1303981,343,615
202011,'601,オーストラリア,119983436,1184655953,287623599,3471025492
202011,'602,パプアニューギニア,1633440,15030808,15069987,213603104
202011,'605,その他のオーストラリア領,1775,51367,-,2210
202011,'606,ニュージーランド,19169386,174800545,20586444,249206282
202011,'607,クック,7493,230962,133977,1380794
202011,'608,トケラウ諸島（ニュージーランド）,-,224,-,1106
202011,'609,ニウエ,295379,991490,378,3762
202011,'610,サモア,325754,1354935,2207,45101
202011,'611,バヌアツ,38266,1020783,372521,4323038
202011,'612,フィジー,395896,4062248,112041,2859212
202011,'613,ソロモン,100138,1320812,8452,58055
202011,'614,トンガ,45516,734835,8524,53803
202011,'615,キリバス,41074,782452,33334,419405
202011,'617,ナウル,10803,322649,16578,140139
202011,'618,ニューカレドニア（仏）,572232,4283887,1538788,20841254
202011,'619,仏領ポリネシア,207386,2114336,254026,1703396
202011,'620,グアム（米）,568723,12671198,31262,309634
202011,'621,米領サモア,16896,518949,-,2207
202011,'622,米領オセアニア,-,47839,204,61418
202011,'624,ツバル,52000,2537947,11387,53846
202011,'625,マーシャル,2899249,133610394,11021,694625
202011,'626,ミクロネシア,183458,1770906,75436,479398
202011,'627,北マリアナ諸島（米）,141296,1704098,-,1445
202011,'628,パラオ,55762,1264174,7650,491043
202011,'702,不明,-,0,1602,945264
202012,'103,大韓民国,486257581,4766546350,265109145,2841606651
202012,'105,中華人民共和国,1556530583,15082039175,1574306980,17507743069
202012,'106,台湾,443735079,4739146124,237906696,2862921760
202012,'107,モンゴル,2828985,36320711,110393,1551633
202012,'108,香港,329455736,3414559220,11319711,85873613
202012,'110,ベトナム,176811237,1825830980,200866478,2355138557
202012,'111,タイ,273766267,2722588272,231385476,2540056256
202012,'112,シンガポール,177413142,1887603558,67608566,915384024
202012,'113,マレーシア,135123065,1343460600,154427272,1701635991
202012,'116,ブルネイ,639215,11032344,12085048,182158970
202012,'117,フィリピン,86827106,939600806,87404952,1000682695
202012,'118,インドネシア,83526248,980915863,157344710,1656435151
202012,'120,カンボジア,5425522,51777088,13437779,173098865
202012,'121,ラオス,828103,15730230,966916,13777770
202012,'122,ミャンマー,5318152,64423010,7844160,139428618
202012,'123,インド,110765932,970960235,37043731,505020140
202012,'124,パキスタン,17359496,124324159,1747118,24169489
202012,'125,スリランカ,2637893,39516911,1678469,26233166
202012,'126,モルディブ,647444,2082117,352,277193
202012,'127,バングラデシュ,16268747,160368037,11840465,140322613
202012,'128,東ティモール,40521,707275,23806,1913779
202012,'129,マカオ,2473561,31623617,125939,1552738
202012,'130,アフガニスタン,255478,3984572,847,20750
202012,'131,ネパール,255441,4846480,70595,787971
202012,'132,ブータン,12818,381900,541,59111
202012,'133,イラン,749846,8561006,199566,3617933
202012,'134,イラク,5322968,39191247,1564,19333974
202012,'135,バーレーン,5977055,63616804,743367,52819989
202012,'137,サウジアラビア,46965083,452595986,198095070,1969648760
202012,'138,クウェート,16800748,150438090,34394865,487031670
202012,'140,カタール,12406098,108601882,97479946,980736491
202012,'141,オマーン,13581608,137807440,11887208,156639124
202012,'143,イスラエル,15246169,161553915,11317890,131745380
202012,'144,ヨルダン,5070521,60269927,111629,3320880
202012,'145,シリア,24758,972202,9001,49811
202012,'146,レバノン,1248893,10852417,270217,2471404
202012,'147,アラブ首長国連邦,60933449,593254725,145026393,1750217862
202012,'149,イエメン,1991602,20496212,89650,692018
202012,'150,アゼルバイジャン,569287,5892413,30639,4675739
202012,'151,アルメニア,7710,817238,85517,2207403
202012,'152,ウズベキスタン,886549,15178263,30354,944236
202012,'153,カザフスタン,2741364,38737912,3790383,79758070
202012,'154,キルギス,138617,1599676,2112,63872
202012,'155,タジキスタン,37169,386645,-,147884
202012,'156,トルクメニスタン,32625,12350875,681,8324
202012,'157,ジョージア,630311,13078112,171808,2440995
202012,'158,ヨルダン川西岸及びガザ,4336,354799,247,44999
202012,'201,アイスランド,247513,4868478,741835,9732097
202012,'202,ノルウェー,9106681,107919435,16133680,156987342
202012,'203,スウェーデン,14140579,133464311,23013817,302383314
202012,'204,デンマーク,4409786,48783526,19833318,248327673
202012,'205,英国,100413155,1145272734,64222913,685057909
202012,'206,アイルランド,9349916,95060013,45232750,703105118
202012,'207,オランダ,123530248,1163870290,52573607,329727044
202012,'208,ベルギー,67559232,699176496,18686041,348391917
202012,'209,ルクセンブルク,3227514,40454290,697841,8845598
202012,'210,フランス,60063458,602599827,115779215,987001305
202012,'211,モナコ,19158,127381,35148,263002
202012,'212,アンドラ,1999,7664,8640,14600
202012,'213,ドイツ,173839174,1875241808,206974052,2276259328
202012,'215,スイス,44880264,513969950,77940806,807094739
202012,'217,ポルトガル,4748553,52392387,4704107,45680182
202012,'218,スペイン,18216607,230970454,28298603,338249581
202012,'219,ジブラルタル（英）,786183,12685195,540,1321
202012,'220,イタリア,41870034,403242737,99282645,1119894347
202012,'221,マルタ,866874,12422673,2374312,18514366
202012,'222,フィンランド,3533215,41746977,12398347,171298588
202012,'223,ポーランド,32305638,304709118,9214204,100494769
202012,'224,ロシア,57288857,627816647,115641458,1144782634
202012,'225,オーストリア,10497562,113247923,19036465,210765462
202012,'227,ハンガリー,18402555,169198933,9295397,113982386
202012,'228,セルビア,125972,2107765,5749887,65111583
202012,'229,アルバニア,16908,209639,58761,1783535
202012,'230,ギリシャ,1230285,26149972,7210993,81308825
202012,'231,ルーマニア,4279115,42721534,7758985,107743458
202012,'232,ブルガリア,2785959,18094547,851282,14420254
202012,'233,キプロス,794959,16452317,11164,103993
202012,'234,トルコ,31340456,284340812,6025149,73806691
202012,'235,エストニア,2031281,15148642,866746,13250675
202012,'236,ラトビア,527020,4458964,681275,8649663
202012,'237,リトアニア,626178,6135757,1053189,28884786
202012,'238,ウクライナ,2446472,54181189,4986224,56877666
202012,'239,ベラルーシ,428408,5288717,162817,3103032
202012,'240,モルドバ,30898,422597,98256,2270154
202012,'241,クロアチア,413747,4034323,340100,12107073
202012,'242,スロベニア,1666155,17206207,2501864,16154431
202012,'243,ボスニア・ヘルツェゴビナ,58304,242674,68634,1245495
202012,'244,北マケドニア,160153,2902770,173733,1734475
202012,'245,チェコ,19281550,159485085,9208262,121202157
202012,'246,スロバキア,1506902,18324986,5193298,34922708
202012,'247,モンテネグロ,34113,340395,1832,68434
202012,'248,コソボ,7532,179245,5443,30941
202012,'249,フェロー諸島（デンマーク）,-,0,141454,1520396
202012,'250,バチカン,-,15332,-,168200
202012,'301,グリーンランド（デンマーク）,-,4447,1029095,8234942
202012,'302,カナダ,76208919,772711745,92003095,1169328162
202012,'304,アメリカ合衆国,1212810261,12610824496,587312870,7453556508
202012,'305,メキシコ,104655668,894752352,47089275,581420955
202012,'306,グアテマラ,3131809,23377905,360629,18167559
202012,'307,ホンジュラス,675367,6606938,366600,6007078
202012,'308,ベリーズ,36682,2545482,28547,458225
202012,'309,エルサルバドル,1469366,10087137,67434,1945673
202012,'310,ニカラグア,977277,5251029,160033,2818918
202012,'311,コスタリカ,2380168,22271972,3425214,44942473
202012,'312,パナマ,12749064,491850056,2545169,54263937
202012,'314,バーミュダ（英）,112799,899516,286,1363
202012,'315,バハマ,544191,22007067,-,502482
202012,'316,ジャマイカ,2076348,18123263,99726,1432305
202012,'317,タークス及びカイコス諸島（英）,5884,213609,-,0
202012,'319,バルバドス,272550,11919448,1876,12065
202012,'320,トリニダード・トバゴ,854758,13457479,65022,2976138
202012,'321,キューバ,159398,1372859,27285,1215408
202012,'322,ハイチ,197411,1753745,10642,318769
202012,'323,ドミニカ共和国,1630936,17066535,813836,12753480
202012,'324,プエルトリコ（米）,8391169,58487947,18125361,225882729
202012,'325,米領バージン諸島,-,44573,-,1497
202012,'326,蘭領アンティール,166929,1393826,312,5809
202012,'327,仏領西インド諸島,330643,1674118,1268,10853
202012,'328,ケイマン諸島（英）,123782,1310456,-,2705018
202012,'329,グレナダ,66674,555134,-,0
202012,'330,セントルシア,56595,806549,-,658
202012,'331,アンティグア・バーブーダ,55805,878651,-,2764
202012,'332,英領バージン諸島,6815,544698,-,2154
202012,'333,ドミニカ,51023,353835,-,27212
202012,'334,モントセラト（英）,1421,28448,-,482
202012,'335,セントクリストファー・ネービス,34844,782131,-,282
202012,'336,セントビンセント,34409,536418,-,225095
202012,'337,英領アンギラ,17503,205127,-,955
202012,'338,サン・バルテルミー島（仏）,18603,176304,-,0
202012,'401,コロンビア,9270453,85710237,3380487,49704970
202012,'402,ベネズエラ,133444,1906255,58642,3843755
202012,'403,ガイアナ,606227,6076751,20622,509256
202012,'404,スリナム,757702,5377120,19002,351875
202012,'405,仏領ギアナ,47006,305311,-,0
202012,'406,エクアドル,2140948,24561459,8597449,96160817
202012,'407,ペルー,5897961,49964726,34021133,248379166
202012,'408,ボリビア,634947,7151093,356800,25123089
202012,'409,チリ,12741609,107996726,51109163,747942921
202012,'410,ブラジル,31707558,315410960,87223711,801151184
202012,'411,パラグアイ,590637,7278069,1819944,7497603
202012,'412,ウルグアイ,428085,4372771,214100,3855929
202012,'413,アルゼンチン,6615839,57790527,6047224,55235891
202012,'414,フォークランド諸島及びその附属諸島（英）,793,2541,21254,198295
202012,'415,英領南極地域,-,0,-,392
202012,'501,モロッコ,6888185,23899139,2546484,31957608
202012,'502,セウタ及びメリリア（西）,2693,14737,219,9843
202012,'503,アルジェリア,595153,21447982,582264,27194386
202012,'504,チュニジア,414821,7292594,787608,10472247
202012,'505,リビア,153392,1713545,4329281,7050693
202012,'506,エジプト,9063536,103883804,3427622,33212313
202012,'507,スーダン,237185,4021176,102967,1088531
202012,'508,西サハラ,-,8244,-,137592
202012,'509,モーリタニア,13489,1691849,1387929,19780679
202012,'510,セネガル,1660380,6200446,141026,2130696
202012,'511,ガンビア,241,344972,-,17042
202012,'512,ギニア・ビサウ,10544,44188,-,0
202012,'513,ギニア,207158,1207586,26967,121376
202012,'514,シエラレオネ,51760,839065,13687,3023375
202012,'515,リベリア,27763679,230247402,-,13076
202012,'516,コートジボワール,311877,5317529,183357,1136836
202012,'517,ガーナ,802071,14737618,242952,14009040
202012,'518,トーゴ,479392,3086672,1412,529497
202012,'519,ベナン,10534,861707,-,1899
202012,'520,マリ,77504,1908209,1316,425081
202012,'521,ブルキナファソ,140582,1507727,847,3865477
202012,'522,カーボベルデ,74132,387099,-,0
202012,'523,カナリー諸島（西）,162130,2177047,2370,10317
202012,'524,ナイジェリア,2415546,30520799,1778240,73745274
202012,'525,ニジェール,17986,653427,1250,68936
202012,'526,ルワンダ,160751,969397,36312,310862
202012,'527,カメルーン,290738,3211932,28883,695349
202012,'528,チャド,701,170390,500,8076
202012,'529,中央アフリカ,-,148110,394,51195
202012,'530,赤道ギニア,5788,291998,-,5208
202012,'531,ガボン,68779,2248794,132149,2913193
202012,'532,コンゴ共和国,5897,177761,13888,109845
202012,'533,コンゴ民主共和国,341334,6204545,784754,2388212
202012,'534,ブルンジ,45491,1357362,7223,101448
202012,'535,アンゴラ,305050,3281908,10428,194991
202012,'536,サントメ・プリンシペ,71835,224389,533,6950
202012,'537,セントヘレナ及びその附属諸島（英）,-,4937,-,320470
202012,'538,エチオピア,85843,9022935,559195,11406540
202012,'539,ジブチ,1439429,10416189,301,89129
202012,'540,ソマリア,13359,499933,246896,1830788
202012,'541,ケニア,5522880,76816097,304662,7291293
202012,'542,ウガンダ,1455311,19310821,136305,1359796
202012,'543,タンザニア,2639124,27139285,1121741,8741638
202012,'544,セーシェル,16861,489037,291426,9187284
202012,'545,モザンビーク,538324,15113315,360173,6096987
202012,'546,マダガスカル,68383,935714,298533,12765600
202012,'547,モーリシャス,919350,10063932,32912,623279
202012,'548,レユニオン（仏）,117913,1280498,-,110454
202012,'549,ジンバブエ,118144,1585098,424911,3592332
202012,'550,ナミビア,194223,2331497,128374,1335776
202012,'551,南アフリカ共和国,20320300,178252042,65622802,615192048
202012,'552,レソト,112719,988050,5060,27643
202012,'553,マラウイ,146900,2349803,157998,1149039
202012,'554,ザンビア,342931,3874610,26671,1949596
